uid,시장정보,지번 주소,도로명 주소,지리정보,시장개설주기,시장유형,취급품목,점포수,홈페이지주소,시도군
a87097eb-38fd-444b-a621-f737e761b1d9,봉화춘양시장(춘양시장),경상북도 봉화군 춘양면 의양리 357-29,경상북도 봉화군 춘양면 의양로 60,"{'latitude': '36.9363896', 'longitude': '128.9130309'}",4일+9일,상설+정기,"농산물,수산물,의류/신발,음식점업,기타소매업",134,,경상북도
736def6b-a903-4470-ad5c-9c8bcc1557ae,상주중앙시장,경상북도 상주시 남성동 85-10,경상북도 상주시 남성로35,"{'latitude': '36.4134119', 'longitude': '128.1606967'}",2일+7일,상설+정기,"농산물,축산물,가공식품,의류/신발,기타소매업",184,,경상북도
0bbfb450-e3a3-4a96-a1a1-0117593acbe7,은척시장,경상북도 상주시 은척면 봉중리383-2,경상북도 상주시 은척면 봉중1길 16-1,"{'latitude': '36.5327395', 'longitude': '128.0730645'}",4일+9일,상설+정기,"농산물,가공식품,기타소매업",24,,경상북도
c86154e2-93ef-4945-b66f-a374006711bc,풍물시장,경상북도 상주시 남성동 113-28,경상북도 상주시 풍물시장길16,"{'latitude': '36.4128621', 'longitude': '128.1606317'}",2일+7일,상설+정기,"농산물,가공식품,근린생활서비스업",60,,경상북도
c634265e-0f65-42ae-b6f6-e8708bd81022,함창시장,경상북도 상주시 함창읍 구향리,경상북도 상주시 함창읍 함창시장길4514,"{'latitude': '36.5709', 'longitude': '128.1742'}",1일+6일,상설+정기,"농산물,가공식품,기타소매업",50,,경상북도
470bd2b7-d503-45b3-842a-1f04dc9e4244,성주시장,경상북도 성주군 성주읍 경산리 718-63,경상북도 성주군 성주읍 시장길43,"{'latitude': '35.9144748', 'longitude': '128.2851068'}",2일+7일,상설+정기,"농산물,축산물,수산물,가공식품,의류/신발",44,,경상북도
73ead17a-e824-461f-b59f-a44d48398a45,구담공설시장,경상북도 안동시 풍천면 구담리 494-1,경상북도 안동시 풍천면 섬마길 7-9,"{'latitude': '36.5420615', 'longitude': '128.4642977'}",4일+9일,상설+정기,"농산물,축산물,수산물,음식점업,기타소매업",110,,경상북도
72431197-65be-4d68-b064-2fe9c810f47b,안동구시장,경상북도 안동시 서부동 181-1,경상북도 안동시 번영1길 55,"{'latitude': '36.5657191', 'longitude': '128.7279077'}",매일,상설장,"농산물,축산물,수산물,의류/신발,기타소매업",266,,경상북도
550cfe35-ea40-4033-8f2e-0552fdbba7bd,용상공설시장,경상북도 안동시 용상동 1242,경상북도 안동시 경동로 862,"{'latitude': '36.5593093', 'longitude': '128.7500381'}",매일,상설장,"농산물,축산물,수산물,의류/신발,기타소매업",69,www.adjang.kr,경상북도
5d000454-4714-41a5-9689-063ea6b67181,중앙신시장,경상북도 안동시 옥야동 285-1,경상북도 안동시 대안로98-15,"{'latitude': '36.5650969', 'longitude': '128.7241976'}",2일+7일,상설+정기,"농산물,축산물,수산물,가공식품,기타소매업",450,,경상북도
a42d098c-791b-4534-a4b8-df42d086f1b7,풍산공설시장,경상북도 안동시 풍산읍 하리리 234-6,경상북도 안동시 풍산읍 하리들길 7-1,"{'latitude': '36.5772065', 'longitude': '128.5765854'}",3일+8일,정기시장,"농산물,축산물,가공식품,기타소매업",53,,경상북도
924605e2-206e-4ed8-9fb1-872b1ddf7a00,북문시장,경상북도 안동시 율세동 410-5,경상북도 안동시 북문옥정길 25,"{'latitude': '36.5684772', 'longitude': '128.7327368'}",2일+7일,상설+정기,"농산물,축산물,가공식품,의류/신발,기타소매업",84,,경상북도
4a15bc79-69d5-44a9-8024-9b5834e2547d,강구시장,경상북도 영덕군 강구면 오포리 535,경상북도 영덕군 강구면 강구시장1길,"{'latitude': '36.3579917', 'longitude': '129.3804741'}",3일+8일,상설+정기,"농산물,축산물,수산물",54,,경상북도
7c67c217-72bb-4358-b883-fee36f235458,남정시장,경상북도 영덕군 남정면 장사리365,경상북도 영덕군 남정면 진불1길 31-3,"{'latitude': '36.2855737', 'longitude': '129.3728820'}",2일+7일,정기시장,"농산물,축산물,수산물",20,,경상북도
f50f2680-fe42-4c53-9f27-7aefe3ff7b7e,영덕시장,경상북도 영덕군 영덕읍 남석리 26-50,경상북도 영덕군 영덕읍 남석길 23-48,"{'latitude': '36.4068029', 'longitude': '129.3695578'}",4일+9일,상설+정기,"농산물,수산물,가공식품,기타소매업",79,,경상북도
cfe2de71-2d32-4c09-a90b-56160f64a8bd,영해만세시장,경상북도 영덕군 영해면 성내리 468-1,경상북도 영덕군 영해면 예주시장5길 21,"{'latitude': '36.5404087', 'longitude': '129.4074355'}",5일+10일,상설+정기,"농산물,축산물,수산물,가공식품",134,,경상북도
1ea90c34-e412-4606-a698-99215b097f71,선비골전통시장,경상북도 영주시 영주동 373-5,경상북도 영주시 중앙로 83번길40,"{'latitude': '36.8242744', 'longitude': '128.6233243'}",매일,상설장,"농산물,축산물,가공식품,의류/신발,기타소매업",101,,경상북도
f9c4cc30-1b8e-4b7c-840f-e796b6b3569c,신영주번개시장,경상북도 영주시 휴천동 330,경상북도 영주시 선비로79번길,"{'latitude': '36.8122263', 'longitude': '128.6234173'}",매일,상설장,"농산물,축산물,수산물,의류/신발,기타소매업",37,,경상북도
61d1265c-bb57-4226-9c70-5d14eff79d86,영주골목시장,경상북도 영주시 영주동 315-6,경상북도 영주시 구성로 360번길 15-1,"{'latitude': '36.8245330', 'longitude': '128.6229555'}",매일,상설장,"농산물,가공식품,기타소매업",72,,경상북도
5625e636-c250-44e9-8641-c1e6a861a5ed,영주공설시장,경상북도 영주시 하망동 362-4,경상북도 영주시 구성로 330번길 30,"{'latitude': '36.8227626', 'longitude': '128.6264789'}",5일+10일,상설+정기,"농산물,축산물,수산물,가공식품,기타소매업",106,,경상북도
4b236fa8-41c5-412c-8829-d29571fe5073,영주문화시장,경상북도 영주시 영주동 376-1,경상북도 영주시 중앙로 83번길 32,"{'latitude': '36.8240502', 'longitude': '128.6235621'}",매일,상설장,"의류/신발,가정용품,음식점업,기타소매업,근린생활서비스",165,,경상북도
33876b04-f4d5-4325-864a-7e3581d18d1c,영주소백쇼핑몰,경상북도 영주시 하망동 364-30,경상북도 영주시 중앙로 80번길 33-12,"{'latitude': '36.8234787', 'longitude': '128.6261789'}",매일,상설장,의류/신발,100,,경상북도
94b14125-dcdc-4447-b5f4-7cb5ff313d73,영주종합시장,경상북도 영주시 휴천동 305,경상북도 영주시 선비로79번길 40-12,"{'latitude': '36.8132467', 'longitude': '128.6221361'}",매일,상설장,"농산물,수산물,가공식품,가정용품,기타소매업",57,,경상북도
98cf9e58-6f52-4356-be0e-3496560ee353,영주중앙시장,경상북도 영주시 영주동 547,경상북도 영주시 영주로 192번길 10-1,"{'latitude': '36.8257666', 'longitude': '128.6205372'}",매일,상설장,"가공식품,음식점업,기타소매업",68,,경상북도
5f1ad4ae-649e-43d6-b4a6-537a035e6687,풍기인삼시장,경상북도 영주시 서부리 145-3,경상북도 영주시 풍기읍인삼로8,"{'latitude': '36.8730358', 'longitude': '128.5236172'}",매일,상설장,가공식품,53,,경상북도
ea15010e-3195-48be-8bf6-6493dd2558bb,풍기중앙시장,경상북도 영주시 풍기읍 성내리 1-4,경상북도 영주시 풍기읍 동성로 73,"{'latitude': '36.8705894', 'longitude': '128.5282350'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",74,,경상북도
e2660de7-ded7-47f0-951d-9ac48e1eecef,풍기토종인삼시장,경상북도 영주시 풍기읍 성내리 148,경상북도 영주시 풍기읍 인삼로 40,"{'latitude': '36.8703791', 'longitude': '128.5225796'}",매일,상설장,가공식품,54,,경상북도
c058c9da-a97f-458a-afed-ddfb3c62059d,후생시장,경상북도 영주시 영주동 334-9,경상북도 영주시 번영로 173번길30,"{'latitude': '36.8269244', 'longitude': '128.6231013'}",매일,상설장,"의류/신발,음식점업,기타소매업,근린생활서비스업",30,www.tinsam.kr,경상북도
e81319a3-0d7b-4f15-b9f9-36b32e82c5db,금호공설시장,경상북도 영천시 금호읍 교대리167-35,경상북도 영천시 금호읍 금호로 101,"{'latitude': '35.9317136', 'longitude': '128.8732454'}",3일+8일,상설+정기,"농산물,수산물,의류/신발,가정용품,기타소매업",43,,경상북도
fff266fc-f4e8-49ac-a927-e4f17cb1b09b,신녕공설시장,경상북도 영천시 신녕면 화성리 866-1,경상북도 영천시 신녕면 본관시장길3,"{'latitude': '36.0420251', 'longitude': '128.7874114'}",3일+8일,상설+정기,"농산물,수산물,의류/신발,가정용품,기타소매업",51,,경상북도
78e102e2-362e-4298-8f22-e0210bc41f7f,영천공설시장,경상북도 영천시  완산동 982-3,경상북도 영천시 시장4길 52,"{'latitude': '35.9642157', 'longitude': '128.9385221'}",2일+7일,상설+정기,"농산물,수산물,의류/신발,가정용품,기타소매업",245,,경상북도
7a08ec9f-a257-4be3-87db-bbfa153e512e,예천맛고을시장,경상북도 예천군 노하리 74-16,경상북도 예천군 예천읍 맛고을길 57,"{'latitude': '36.6569000', 'longitude': '128.4548607'}",매일,상설장,"농산물,가공식품,의류/신발,가정용품,기타소매업",90,,경상북도
cd5530a7-074a-4ef3-be90-a048a78d7b9a,예천상설시장,경상북도 예천군 예천읍 동본리 553,경상북도 예천군 예천읍 상설시장2길 3-1,"{'latitude': '36.6561212', 'longitude': '128.4563124'}",2일+7일,상설+정기,"농산물,축산물,가공식품,의류/신발,기타소매업",82,,경상북도
4e4b1521-ccdf-4513-be33-00df84b432f5,예천중앙시장,경상북도 예천군 예천읍 동본리 497-1,경상북도 예천군 예천읍 시장로127,"{'latitude': '36.6574469', 'longitude': '128.4577968'}",2일+7일,상설+정기,"농산물,축산물,수산물,가공식품,기타소매업",65,,경상북도
f50d6173-73e4-4029-afd7-6fe2aa3d3093,용궁시장,경상북도 예천군 용궁면 읍부리 329-1,경상북도 예천군 용궁면 용궁시장길 9,"{'latitude': '36.6068638', 'longitude': '128.2752880'}",4일+9일,상설+정기,"농산물,축산물,가공식품,가정용품,기타소매업",30,,경상북도
e8bac16c-6e84-47f1-8d34-2be6a9c0ae92,풍양시장,경상북도 예천군 풍양면 낙상리 157-7,경상북도 예천군 풍양면 낙상2길 37-13,"{'latitude': '36.5095213', 'longitude': '128.2999315'}",3일+8일,정기시장,"농산물,축산물,가공식품,기타소매업",48,,경상북도
36f6be4b-0305-4fb5-b8f0-c64aa650a30f,울진바지게시장,경상북도 울진군 울진읍 읍내리 63,경상북도 울진군 울진읍 읍내2길 13-6,"{'latitude': '36.9913194', 'longitude': '129.4020471'}",2일+7일,상설+정기,"농산물,축산물,수산물",252,,경상북도
08e54f93-5fa3-48fe-ae6b-279bfc48bece,죽변시장,경상북도 울진군 죽변면 죽변리 36-8,경상북도 울진군 죽변면 죽변중앙로 168-14,"{'latitude': '37.0590100', 'longitude': '129.4223022'}",3일+8일,상설+정기,"농산물,축산물,수산물",64,,경상북도
f16079bc-56a8-4ef0-bdc6-9e7b7a8a56a2,평해시장,경상북도 울진군 평해읍 평해리 879-3,경상북도 울진군 평해읍 평해6길12,"{'latitude': '36.7269413', 'longitude': '129.4424208'}",2일+7일,상설+정기,"농산물,축산물,수산물",29,,경상북도
6ed87ff5-4b0f-4d5a-adbf-ba0b67061e06,후포시장,경상북도 울진군 후포면 삼율리 126,경상북도 울진군 후포면 울진대게로21,"{'latitude': '36.6780294', 'longitude': '129.4438049'}",3일+8일,상설+정기,"농산물,축산물,수산물",124,,경상북도
623cf9eb-1954-4795-9294-6dc06e0bdd17,금성시장,경상북도 의성군 금성면 대리리 66-7,경상북도 의성군 금성면 탑리길56-1,"{'latitude': '36.2562640', 'longitude': '128.6813401'}",1일+6일,정기시장,"농산물,축산물,수산물,의류/신발,음식점업",61,,경상북도
8944cb7b-6335-457d-b9e6-aa21c6808901,단촌정기시장,경상북도 의성군 단촌면 하화리 1097-9,경상북도 의성군 단촌면 장터길15,"{'latitude': '36.4225899', 'longitude': '128.6736740'}",5일+10일,정기시장,"축산물,수산물,의류/신발,가정용품,기타소매업",61,,경상북도
3f6032bc-168a-4361-a895-e8845df85319,봉양시장,경상북도 의성군 봉양면 화전리 94-5,경상북도 의성군 봉양면 도리원6길 9-1,"{'latitude': '36.2992851', 'longitude': '128.5815580'}",4일+9일,정기시장,"농산물,의류/신발,가정용품,음식점업,기타소매업",44,,경상북도
89bb3ecb-c285-4e37-acbc-78e1d32fcc8c,안계공설시장,경상북도 의성군 안계면 용기리 467-1,경상북도 의성군 안계면 안계시장길 14-11,"{'latitude': '36.3844758', 'longitude': '128.4383177'}",1일+6일,상설+정기,"농산물,축산물,수산물,가공식품,음식점업",117,,경상북도
3d6e73d3-2b6e-4847-9f16-eb97cc3cc390,의성공설재래시장,경상북도 의성군 의성읍 도동리 758-4,경상북도 의성군 의성읍 전통시장 1길 12-8,"{'latitude': '36.3451783', 'longitude': '128.7001691'}",2일+7일,상설+정기,"농산물,축산물,수산물,가정용품,기타소매업",92,,경상북도
9b021989-b6b4-45d5-ad37-23215ee0efed,의성염매시장,경상북도 의성군 의성읍 후죽리 688,경상북도 의성군 의성읍 염매시장길 5,"{'latitude': '36.3502942', 'longitude': '128.6956873'}",매일,상설장,"농산물,축산물,가정용품,기타소매업",37,,경상북도
e5cf0e65-7c43-446f-aa05-b26185550672,동곡공설시장,경상북도 청도군 금천면 동곡리 776,경상북도 청도군 금천면 금천로 41-2,"{'latitude': '35.6920165', 'longitude': '128.8910365'}",1일+6일,정기시장,"농산물,축산물,수산물,가공식품,음식점업",63,,경상북도
7e0d9b7c-e1d8-48a1-9460-614a7c708240,이서공설시장,경상북도 청도군 이서면 학산리 579-2,경상북도 청도군 이서면 학산1길51,"{'latitude': '35.6627090', 'longitude': '128.6663610'}",3일+8일,정기시장,"농산물,가공식품,의류/신발,근린생활서비스업",17,,경상북도
83710ee0-e0b7-460c-b31f-93dbf792f44d,청도공설시장,경상북도 청도군 청도읍 고수리 785-3,경상북도 청도군 청도읍 청화로 175,"{'latitude': '35.6428960', 'longitude': '128.7444572'}",4일+9일,정기시장,"농산물,축산물,수산물,의류/신발,기타소매업",189,,경상북도
eb572aef-0283-4956-8b9c-7d0dad51363d,도평시장,경상북도 청송군 현동면 도평리 839-103,경상북도 청송군 현동면 도평2길 21,"{'latitude': '36.2900986', 'longitude': '129.0170697'}",5일+10일,상설+정기,"농산물,축산물,수산물",26,,경상북도
ca0572c7-c7c6-410d-a4ad-c847d3a8aea7,부남시장,경상북도 청송군 부남면 대전리 64-16,경상북도 청송군 부남면 대전로142,"{'latitude': '36.3465173', 'longitude': '129.0644272'}",3일+8일,정기시장,"농산물,축산물,수산물",57,,경상북도
71fc4ab4-1cbd-4282-b5ae-449539135013,진보시장,경상북도 청송군 진보면 진안리 121-3,경상북도 청송군 진보면 진안남2길 9-1,"{'latitude': '36.5283708', 'longitude': '129.0462946'}",3일+8일,상설+정기,"농산물,축산물,수산물",110,,경상북도
af87eaa1-5c8e-4157-aad6-1222a0471767,청송시장,경상북도 청송군 청송읍 월막리 423-1,경상북도 청송군 청송읍 현충로 106,"{'latitude': '36.4350490', 'longitude': '129.0524183'}",4일+9일,상설+정기,"농산물,축산물,수산물",8,,경상북도
7aa81773-df5d-4674-92da-a00f00ccd11a,화목시장,경상북도 청송군 현서면 구산리 100-14,경상북도 청송군 현서면 구산북로57-1,"{'latitude': '36.2753415', 'longitude': '128.8971865'}",1일+6일,정기시장,"농산물,축산물,수산물",20,,경상북도
e533571e-275f-4e2e-97e1-a5568830f9ae,왜관시장,경상북도 칠곡군 왜관읍 왜관리 211-187,경상북도 칠곡군 왜관읍 시장2길 9,"{'latitude': '35.9953823', 'longitude': '128.3982330'}",1일+6일,상설+정기,"농산물,축산물,수산물,가공식품,가정용품",132,,경상북도
71f409d3-5d47-43b4-93ad-ea51d004a042,구룡포시장,경상북도 포항시 남구 구룡포읍 구룡포리 963-2,경상북도 포항시 남구 구룡포읍 구룡포길 72-1,"{'latitude': '35.9902836', 'longitude': '129.5540722'}",3일+8일,상설+정기,"농산물,수산물,기타소매업",125,,경상북도
6446dcec-cf81-4bfd-8143-f0a1dce34544,그린종합시장,경상북도 포항시 북구 장성동 1352-1,경상북도 포항시 북구 용두산길 39,"{'latitude': '36.0672892', 'longitude': '129.3809659'}",매일,상설장,"농산물,의류/신발,음식점업,기타소매업",31,,경상북도
87ae0948-a689-4477-adc5-04a099fd980c,기계시장,경상북도 포항시 북구 기계면 현내리 403,경상북도 포항시 북구 기계면 새마을발상지길 7,"{'latitude': '36.0699410', 'longitude': '129.2084557'}",1일+6일,정기시장,"농산물,가공식품,의류/신발,기타소매업",27,,경상북도
3b14aac9-e68d-4ebf-87b2-8d20edddd5c1,남부시장,경상북도 포항시 남구 상도동 629,경상북도 포항시 남구 상공로43,"{'latitude': '36.0126278', 'longitude': '129.3561749'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",52,,경상북도
fc9cbffb-4457-46a4-ac11-f3153cd69297,대해불빛시장,경상북도 포항시 남구 해도동 79-1,경상북도 포항시 남구 중앙로67번길 7,"{'latitude': '36.0187891', 'longitude': '129.3685818'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",105,,경상북도
66924eb1-b338-43f3-876a-5ca2eed1dc72,두호1시장,경상북도 포항시 북구 창포동630,경상북도 포항시 북구 창흥로 11,"{'latitude': '36.0617262', 'longitude': '129.3693624'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",43,,경상북도
d1ff07c4-7183-417f-8ace-5c9c71bce833,상대종합시장,경상북도 포항시 남구 상도동 1-12,경상북도 포항시 남구 양학천로 76번길13,"{'latitude': '36.0199356', 'longitude': '129.3610537'}",매일,상설장,"농산물,가공식품,기타소매업",34,,경상북도
d1e1258e-f90c-47ea-8e01-710c598bc920,양학시장,경상북도 포항시 북구 학잠동 83,경상북도 포항시북구 양학로 40,"{'latitude': '36.0271701', 'longitude': '129.3498886'}",매일,상설장,"농산물,축산물,수산물,의류/신발,기타소매업",54,,경상북도
5e059f2f-99a3-41b7-857e-c94c2ec65b9b,연일전통시장,경상북도 포항시 남구 연일읍 생지리 194-1,경상북도 포항시 남구 연일읍 연일로 159번길 46,"{'latitude': '35.9963575', 'longitude': '129.3487086'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",140,,경상북도
80874029-b7d9-4a6d-bc79-1632203d0406,영남시장,경상북도 포항시 남구 동해면 약전리 436-3,경상북도 포항시 남구 동해면 일월로152,"{'latitude': '35.9879001', 'longitude': '129.4492143'}",매일,상설장,"농산물,수산물,가공식품,의류/신발,기타소매업",53,,경상북도
1e574166-5609-4608-ba7c-6482012d4bae,영일대북부시장,경상북도 포항시 북구 대신동 63-16,경상북도 포항시 북구 대신로26번길 10-1,"{'latitude': '36.0466285', 'longitude': '129.3689216'}",매일,상설장,"농산물,축산물,수산물,의류/신발",155,,경상북도
0887ce41-4832-4820-b663-322b875dd7b0,오천삼광시장,경상북도 포항시 남구 오천읍 구정리 34-5,경상북도 포항시 남구 오천읍 정몽주로679번길 3,"{'latitude': '35.9781546', 'longitude': '129.4123853'}",매일,상설장,"농산물,축산물,수산물,가공식품,음식점업",54,,경상북도
e3b2fcb9-0f03-4871-aac7-32b01830d6ef,오천시장,경상북도 포항시 남구 오천읍 세계리 823-1,경상북도 포항시 남구 오천읍 해병로 307번길 26-3,"{'latitude': '35.9658742', 'longitude': '129.4179827'}",5일+10일,상설+정기,"농산물,수산물,가공식품,의류/신발,기타소매업",101,,경상북도
c43434f4-8c2c-43ba-a30c-51898920c79a,용흥시장,경상북도 포항시 북구 용흥동366,경상북도 포항시 북구 대안길 56,"{'latitude': '36.0428044', 'longitude': '129.3527309'}",매일,상설장,"농산물,축산물,수산물,의류/신발,기타소매업",80,,경상북도
06684887-ca28-4543-8ffe-d2631538ec4d,장량성도시장,경상북도 포항시 북구 두호동 1079,경상북도 포항시 북구 용두산길 54,"{'latitude': '36.0684398', 'longitude': '129.3813737'}",매일,상설장,"농산물,축산물,수산물,기타소매업",54,,경상북도
069fd1f6-2b5c-408b-b813-6a93fdbf7781,죽도농산물시장,경상북도 포항시 죽도동 5-22,경상북도 포항시 죽도시장2길 18,"{'latitude': '36.0345826', 'longitude': '129.3679703'}",매일,상설장,"농산물,축산물,수산물,가공식품,음식점업",530,,경상북도
e85edb35-31ab-4686-a67d-6fe747bad292,죽도시장,경상북도 포항시 북구 죽도동 2번지일대,경상북도 포항시 북구 죽도시장13길 13,"{'latitude': '36.0357789', 'longitude': '129.3669813'}",매일,상설장,"농산물,축산물,수산물,가공식품,의류/신발",510,,경상북도
65c6268b-33ca-4bfd-a80e-cb0ef6c845d4,죽도어시장,경상북도 포항시 북구 죽도동 574-4,경상북도 포항시 북구 죽도시장길32,"{'latitude': '36.0351510', 'longitude': '129.3690290'}",매일,상설장,"수산물,기타소매업",250,,경상북도
e92a62b2-625b-4302-9980-5a992f2fb838,중앙상가,경상북도 포항시 북구 상원동 468-23,경상북도 포항시 북구 중앙상가길64,"{'latitude': '36.0401465', 'longitude': '129.3661482'}",매일,상설장,"의류/신발,기타소매업",1400,,경상북도
1162a039-6c2c-4e0c-b3cd-cf783e2f0c15,청하시장,경상북도 포항시 북구 청하면 미남리 382-3,경상북도 포항시 북구 청하면 청하로 200번길 4,"{'latitude': '36.1970077', 'longitude': '129.3398856'}",1일+6일,정기시장,"농산물,축산물,수산물,가공식품,기타소매업",35,,경상북도
47f60218-e9c4-4771-95d9-09cff8c02250,큰동해시장,경상북도 포항시 남구 해도동 435-31,경상북도 포항시 남구 중앙로146번길 30,"{'latitude': '36.0261721', 'longitude': '129.3710930'}",매일,상설장,"축산물,수산물,가공식품,기타소매업",130,,경상북도
f628cb48-9ecc-47b7-8123-c6159c9b86cf,포항운하송림시장,경상북도 포항시 남구 송도동 493-11,경상북도 포항시 남구 운하로36번길 7,"{'latitude': '36.0281760', 'longitude': '129.3763345'}",매일,상설장,"수산물,가공식품,기타소매업",48,kdhmarket.co.kr,경상북도
8420f8f9-8591-4210-ad84-74cb06b7cad2,한라종합시장,경상북도 포항시 북구 용흥동 357-1,경상북도 포항시 북구 대안길 57,"{'latitude': '36.0412124', 'longitude': '129.3512655'}",매일,상설장,"농산물,수산물,가공식품,음식점업,기타소매업",40,,경상북도
bda4351d-59c0-4e3c-a31a-5dbc1870181b,해도5(형산)시장,경상북도 포항시 남구 대도동 143-1,경상북도 포항시 남구 문예로 70번길23,"{'latitude': '36.0127295', 'longitude': '129.3664082'}",매일,상설장,"농산물,축산물,가공식품",39,,경상북도
c991e902-5b5e-4420-b8b9-5ac8b8302ea4,효자시장,경상북도 포항시 남구 효자동 301-1,경상북도 포항시 남구 효자동길10번길 13,"{'latitude': '36.0079908', 'longitude': '129.3315903'}",매일,상설장,"농산물,수산물,가공식품,기타소매업",208,,경상북도
bdfbb484-8d88-4672-9992-d817064a3a14,흥해시장,경상북도 포항시 북구 흥해읍 성내리 61-2,경상북도 포항시 북구 흥해읍 한동로 61-13,"{'latitude': '36.1106080', 'longitude': '129.3483563'}",2일+7일,상설+정기,"농산물,수산물,의류/신발,가정용품,기타소매업",153,,경상북도
1f300881-d81c-406b-bff5-e5440dfa2fd0,거제고현시장,경상남도 거제시 고현동 98-27,경상남도 거제시 중앙로 1883-2,"{'latitude': '34.8862676', 'longitude': '128.6236348'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",207,,경상남도
31bda9c3-16b6-4144-82a0-a2d119b1193b,신부시장,경상남도 거제시 장승포동 283_38,경상남도 거제시 신부로3길 9,"{'latitude': '34.8681483', 'longitude': '128.7300843'}",매일,상설장,"축산물,수산물,가공식품,음식점업,기타소매업",43,,경상남도
2a389846-c8fd-4229-8cfa-1e755d62a620,옥수동새시장,경상남도 거제시 능포동 680_7,경상남도 거제시 능포로 136-2,"{'latitude': '34.8757451', 'longitude': '128.7321277'}",매일,상설장,"축산물,가공식품,기타소매업",43,,경상남도
6e82c26c-bd14-462e-915f-77b1386e14bb,옥수시장,경상남도 거제시 능포동 633-215,경상남도 거제시 옥수로2길 10,"{'latitude': '34.8753614', 'longitude': '128.7308734'}",매일,상설장,"농산물,수산물,가공식품,의류/신발,기타소매업",43,,경상남도
b7b4ec01-6a05-4df3-bf88-7f36f09f99a3,옥포국제시장,경상남도 거제시 옥포동 529-1,경상남도 거제시 옥포대첩로3길 8,"{'latitude': '34.8939890', 'longitude': '128.6892497'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",115,,경상남도
5d952915-079f-4b94-8f67-4ccc92ad191e,옥현상가,경상남도 거제시 옥포동1293-1,경상남도 거제시 옥포로 250,"{'latitude': '34.8969464', 'longitude': '128.6899185'}",매일,상설장,"기타소매업,근린생활서비스",93,,경상남도
d4edb8b0-bfbe-4a13-b8ab-a39dab2a20f8,장평종합시장,경상남도 장평동 56-1,경상남도 거제시장평로37,"{'latitude': '34.8908631', 'longitude': '128.6131134'}",매일,상설장,"가공식품,의류/신발",81,,경상남도
1705f715-9217-4fe0-a290-eb74bbc76707,한라프라자,경상남도 거제시 고현동 961-153,경상남도 거제시 거제중앙로 1906(고현동),"{'latitude': '34.8882229', 'longitude': '128.6235449'}",매일,상설장,"의류/신발,근린생활서비스",57,,경상남도
896a8946-fe7c-4a42-8624-1af73bae667c,회원프라자,경상남도 거제시 고현동961-59,경상남도 거제시 고현로11길 18,"{'latitude': '34.8890486', 'longitude': '128.6248324'}",매일,상설장,"기타소매업,근린생활서비스업",20,,경상남도
46ca671c-bf15-4487-aeaa-3820e4a1dbfc,거창시장,경상남도 거창군 중앙리 154-12,경상남도 거창군 거창읍 중앙로 140,"{'latitude': '35.6858378', 'longitude': '127.9135325'}",1일+6일,상설+정기,"농산물,수산물,의류/신발,가정용품,기타소매업",265,,경상남도
e317c71a-e0a5-47ec-98fd-4688123b7365,고성공룡시장,경상남도 고성군 고성읍 성내리 212-3,경상남도 고성군 고성읍 성내로112번길 75-8,"{'latitude': '34.9726651', 'longitude': '128.3233966'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",106,,경상남도
8ea81cd5-926e-4aef-8a18-5ec5737cf5ab,고성시장,경상남도 고성군 고성읍 서외리 1-6,경상남도 고성군 고성읍 중앙로25번길57,"{'latitude': '34.9771324', 'longitude': '128.3230351'}",1일+6일,상설+정기,"농산물,축산물,수산물,가공식품,기타소매업",320,,경상남도
2fff546b-f979-40f1-973b-d5ea4bb1569b,배둔시장,경상남도 고성군 회화면 배둔리 826-2,경상남도 고성군 희화면 배둔로31번길 5,"{'latitude': '35.0573372', 'longitude': '128.3691496'}",4일+9일,상설+정기,"농산물,수산물,가공식품,의류/신발,음식점업",42,,경상남도
59733e5a-0968-49c9-9893-b8d6618afbe6,영오시장,경상남도 고성군 영오면 영산리 232-1,경상남도 고성군 영오면 영산리 영회로 527-9,"{'latitude': '35.1089551', 'longitude': '128.2376053'}",2일+7일,상설+정기,"농산물,가공식품,의류/신발,가정용품,음식점업",21,,경상남도
3cd0ed9d-11f9-4b68-a2fd-f1aee25e6456,김해전통시장(김해동상시장),경상남도 김해시 동상동 877-2,경상남도 김해시 호계로 517번길 5-13,"{'latitude': '35.2362459', 'longitude': '128.8838528'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",170,,경상남도
6bc957f8-73bf-4696-b9f3-8e641f2d9c7a,외동전통시장,경상남도 김해시 외동 1254-2,경상남도 김해시 내외중앙로 33,"{'latitude': '35.2329299', 'longitude': '128.8660095'}",매일,상설장,"농산물,축산물,가공식품,의류/신발,기타소매업",123,,경상남도
